EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,SalaryCategory,PromotionCategory,AgeGroup,DistanceCategory,OverTime_Numeric,Income_Level,Satisfaction_Index,Career_Progress,Stability_Factor,Work_Life_Balance_Impact,Distance_Strain,Promotion_Expectation,Experience_vs_Tenure,Loyalty_Index,Cluster,Cluster_Label,Dim1,Dim2
412,37,0.0,Travel_Rarely,1189,Sales,3,3,Life Sciences,1,3,Male,87,3,3,Sales Executive,4,Single,7428,14506,2,Y,No,12,3,1,80,0,12,3,3,5,3,1,3,Sedang (5000-10000),1-2 Tahun,30-39,0-5 km,0,2476.0,2.75,1.5,1.6666666666666667,3,0.9677419354838709,0.23076923076923078,0.5384615384615384,6.666666666666667,1,Risiko Sedang,-0.5665803971418487,0.25573603723824095
414,31,0.0,Travel_Rarely,1398,Human Resources,8,2,Medical,1,4,Female,96,4,1,Human Resources,2,Single,2109,24609,9,Y,No,18,3,4,80,0,8,3,3,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,0,2109.0,3.25,1.0,0.3,3,2.5806451612903225,0.1111111111111111,0.5555555555555556,0.6,1,Risiko Sedang,-0.635447775957286,0.38778325845491823
415,49,1.0,Travel_Rarely,1184,Sales,11,3,Marketing,1,3,Female,43,3,3,Sales Executive,4,Married,7654,5860,1,Y,No,18,3,1,80,2,9,3,4,9,8,7,7,Sedang (5000-10000),> 5 Tahun,40-49,11-20 km,0,2551.3333333333335,3.0,0.375,4.5,4,2.682926829268293,0.3,0.0,18.0,1,Risiko Sedang,-0.10639395005345306,-0.45874859020968306
416,34,0.0,Travel_Frequently,135,Research & Development,19,3,Medical,1,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444,22534,4,Y,No,13,3,3,80,2,15,2,4,11,8,5,10,Rendah (< 5000),3-5 Tahun,30-39,11-20 km,0,2222.0,3.0,0.3333333333333333,2.2,4,4.634146341463415,0.125,0.25,4.4,1,Risiko Sedang,-0.49898857372296007,-0.11091745585861823
417,41,1.0,Travel_Rarely,1102,Sales,1,2,Life Sciences,1,2,Female,94,3,2,Sales Executive,4,Single,5993,19479,8,Y,Yes,11,3,1,80,0,8,0,1,6,4,0,5,Sedang (5000-10000),Baru Dipromosikan,40-49,0-5 km,1,2996.5,2.0,2.0,0.6666666666666666,0,0.9090909090909091,0.2222222222222222,0.2222222222222222,2.6666666666666665,1,Risiko Sedang,-0.6157112353967151,0.3288604640603116
418,34,0.0,Travel_Rarely,970,Research & Development,8,2,Medical,1,2,Female,96,3,2,Healthcare Representative,3,Single,6142,7360,3,Y,No,11,3,4,80,0,10,2,3,5,1,4,3,Sedang (5000-10000),3-5 Tahun,30-39,6-10 km,0,3071.0,3.0,0.4,1.25,3,2.5806451612903225,0.18181818181818182,0.45454545454545453,3.75,1,Risiko Sedang,-0.5787604140994211,0.12897527802247358
419,39,0.0,Travel_Frequently,505,Research & Development,2,4,Technical Degree,1,3,Female,64,3,3,Healthcare Representative,3,Single,10938,6420,0,Y,No,25,4,4,80,0,20,1,3,19,6,11,8,Tinggi (10000-15000),> 5 Tahun,30-39,0-5 km,0,3646.0,3.25,0.25,19.0,3,0.6451612903225806,0.14285714285714285,0.047619047619047616,57.0,2,Risiko Rendah,8.321159590185585,-2.3542934234267405
420,32,1.0,Travel_Frequently,1125,Research & Development,16,1,Life Sciences,1,2,Female,72,1,1,Research Scientist,1,Single,3919,4681,1,Y,Yes,22,4,2,80,0,10,5,3,10,2,6,7,Rendah (< 5000),> 5 Tahun,30-39,11-20 km,1,3919.0,2.0,0.14285714285714285,5.0,0,5.161290322580645,0.09090909090909091,0.0,5.0,1,Risiko Sedang,-0.4304957608708331,-0.28661740369795463
421,37,0.0,Travel_Frequently,889,Research & Development,9,3,Medical,1,2,Male,53,3,1,Research Scientist,4,Married,2326,11411,1,Y,Yes,12,3,3,80,3,4,3,2,4,2,1,2,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,1,2326.0,2.75,0.5,2.0,0,4.285714285714286,0.2,0.0,8.0,1,Risiko Sedang,-0.5891083854361107,0.3399688888040038
422,30,1.0,Travel_Rarely,138,Research & Development,22,3,Life Sciences,1,1,Female,48,3,1,Research Scientist,3,Married,2132,11539,4,Y,Yes,11,3,2,80,0,7,2,3,5,2,0,1,Rendah (< 5000),Baru Dipromosikan,30-39,21-30 km,1,2132.0,2.25,1.0,1.0,0,7.096774193548387,0.125,0.25,3.0,1,Risiko Sedang,-0.6321243724374601,0.3829232083985452
424,55,0.0,Travel_Rarely,452,Research & Development,1,3,Medical,1,4,Male,81,3,5,Manager,1,Single,19045,18938,0,Y,Yes,14,3,3,80,0,37,2,3,36,10,4,13,Sangat Tinggi (>15000),3-5 Tahun,50+,0-5 km,1,3809.0,2.75,1.0,36.0,0,0.3225806451612903,0.13157894736842105,0.02631578947368421,36.0,2,Risiko Rendah,14.995705402007054,-3.0130593210426047
425,37,0.0,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,1,4,Male,80,4,1,Research Scientist,4,Single,4680,15232,3,Y,No,17,3,1,80,0,4,2,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,0,4680.0,3.0,1.0,0.25,3,3.225806451612903,0.2,0.6,1.0,1,Risiko Sedang,-0.6356683834340815,0.3821569390021904
426,35,0.0,Travel_Rarely,619,Sales,1,3,Marketing,1,2,Male,85,3,2,Sales Executive,3,Married,4717,18659,9,Y,No,11,3,3,80,0,15,2,3,11,9,6,9,Rendah (< 5000),> 5 Tahun,30-39,0-5 km,0,2358.5,2.75,0.2857142857142857,1.1,3,0.3225806451612903,0.125,0.25,3.3,1,Risiko Sedang,-0.5189952025600748,-0.15262155821327286
427,46,0.0,Travel_Frequently,638,Research & Development,1,3,Medical,1,3,Male,40,2,3,Healthcare Representative,1,Married,10673,3142,2,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5,Tinggi (10000-15000),> 5 Tahun,40-49,0-5 km,1,3557.6666666666665,2.25,0.3,3.3333333333333335,0,0.47619047619047616,0.13636363636363635,0.5,3.3333333333333335,1,Risiko Sedang,-0.3338593122993821,-0.9271622179774293
429,36,0.0,Travel_Rarely,922,Research & Development,3,2,Life Sciences,1,1,Female,39,3,1,Laboratory Technician,4,Divorced,2835,2561,5,Y,No,22,4,1,80,1,7,2,3,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,2835.0,2.25,1.0,0.16666666666666666,3,0.9677419354838709,0.125,0.75,0.6666666666666666,1,Risiko Sedang,-0.640209763670893,0.3933403736214199
430,24,0.0,Non-Travel,1269,Research & Development,4,1,Life Sciences,1,1,Male,46,2,1,Laboratory Technician,4,Married,3162,10778,0,Y,No,17,3,4,80,0,6,2,2,5,2,3,4,Rendah (< 5000),3-5 Tahun,< 30,0-5 km,0,3162.0,2.75,0.25,5.0,2,1.9047619047619047,0.14285714285714285,0.14285714285714285,20.0,1,Risiko Sedang,-0.31278183479144284,0.16340693906881645
431,50,0.0,Travel_Rarely,1464,Research & Development,2,4,Medical,1,2,Male,62,3,5,Research Director,3,Married,19237,12853,2,Y,Yes,11,3,4,80,1,29,2,2,8,1,7,7,Sangat Tinggi (>15000),> 5 Tahun,50+,0-5 km,1,3847.4,2.75,0.625,2.6666666666666665,0,0.9523809523809523,0.16666666666666666,0.7,8.0,1,Risiko Sedang,-0.16798116972652855,-1.0982746450020484
432,32,0.0,Non-Travel,1184,Research & Development,1,3,Life Sciences,1,3,Female,70,2,1,Laboratory Technician,2,Married,2332,3974,6,Y,No,20,4,3,80,0,5,3,3,3,0,0,2,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,2332.0,2.75,1.0,0.42857142857142855,3,0.3225806451612903,0.16666666666666666,0.3333333333333333,0.8571428571428571,1,Risiko Sedang,-0.6350493170174581,0.3918545213078091
433,34,0.0,Travel_Rarely,121,Research & Development,2,4,Medical,1,3,Female,86,2,1,Research Scientist,1,Single,4381,7530,1,Y,No,11,3,3,80,0,6,3,3,6,5,1,3,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,0,4381.0,2.5,0.5,3.0,3,0.6451612903225806,0.14285714285714285,0.0,3.0,1,Risiko Sedang,-0.5831729316127372,0.22891079418069385
434,26,0.0,Travel_Rarely,652,Research & Development,7,3,Other,1,3,Male,100,4,1,Laboratory Technician,1,Single,3578,23577,0,Y,No,12,3,4,80,0,8,2,3,7,7,0,7,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,0,3578.0,2.75,1.0,7.0,3,2.258064516129032,0.1111111111111111,0.1111111111111111,7.0,1,Risiko Sedang,-0.48484074086202167,0.2543193597629401
435,33,0.0,Travel_Frequently,1141,Sales,1,3,Life Sciences,1,3,Female,42,4,2,Sales Executive,1,Married,5376,3193,2,Y,No,19,3,1,80,2,10,3,3,5,3,1,3,Sedang (5000-10000),1-2 Tahun,30-39,0-5 km,0,2688.0,2.0,1.0,1.6666666666666667,3,0.3225806451612903,0.18181818181818182,0.45454545454545453,1.6666666666666667,1,Risiko Sedang,-0.6136453801519637,0.2801378422692799
438,38,0.0,Travel_Frequently,1391,Research & Development,10,1,Medical,1,3,Male,66,3,1,Research Scientist,3,Married,2684,12127,0,Y,No,17,3,2,80,1,3,0,2,2,1,0,2,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,0,2684.0,2.5,1.0,2.0,2,4.761904761904762,0.25,0.25,6.0,1,Risiko Sedang,-0.6193984632918388,0.4078083535630459
439,37,0.0,Travel_Rarely,1462,Research & Development,11,3,Medical,1,1,Female,94,3,1,Laboratory Technician,3,Single,3629,19106,4,Y,No,18,3,1,80,0,8,6,3,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,30-39,11-20 km,0,3629.0,2.0,1.0,0.6,3,3.5483870967741935,0.1111111111111111,0.5555555555555556,1.8,1,Risiko Sedang,-0.6323175813628108,0.3511699635806293
440,35,0.0,Travel_Rarely,1276,Research & Development,16,3,Life Sciences,1,4,Male,72,3,3,Healthcare Representative,3,Married,7632,14295,4,Y,Yes,12,3,3,80,0,10,2,3,8,7,0,0,Sedang (5000-10000),Baru Dipromosikan,30-39,11-20 km,1,2544.0,3.25,3.0,1.6,0,5.161290322580645,0.2727272727272727,0.18181818181818182,4.8,1,Risiko Sedang,-0.5696899903990875,0.3176741169804015
441,32,0.0,Travel_Rarely,128,Research & Development,2,1,Technical Degree,1,4,Male,84,2,2,Laboratory Technician,1,Single,2176,19737,4,Y,No,13,3,4,80,0,9,5,3,6,2,0,4,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,1088.0,3.0,2.0,1.2,3,0.6451612903225806,0.2,0.3,1.2,1,Risiko Sedang,-0.6255490114188396,0.3801263470077882
442,38,0.0,Travel_Frequently,240,Research & Development,2,4,Life Sciences,1,1,Female,75,4,2,Manufacturing Director,1,Single,5980,26085,6,Y,Yes,12,3,4,80,0,17,2,3,15,7,4,12,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,1,2990.0,2.25,0.4,2.142857142857143,0,0.6451612903225806,0.1111111111111111,0.1111111111111111,2.142857142857143,1,Risiko Sedang,-0.4746393726455397,-0.27263222946016447
443,39,0.0,Travel_Rarely,117,Research & Development,10,1,Medical,1,3,Male,99,3,4,Manager,1,Married,17068,5355,1,Y,Yes,14,3,4,80,0,21,3,3,21,9,11,10,Sangat Tinggi (>15000),> 5 Tahun,30-39,6-10 km,1,4267.0,2.75,0.3333333333333333,10.5,0,3.225806451612903,0.18181818181818182,0.0,10.5,1,Risiko Sedang,1.0389972631271474,-3.0951678083696925
444,33,0.0,Travel_Rarely,117,Research & Development,9,3,Medical,1,1,Male,60,3,1,Research Scientist,4,Married,2781,6311,0,Y,No,13,3,2,80,1,15,5,3,14,10,4,10,Rendah (< 5000),3-5 Tahun,30-39,6-10 km,0,2781.0,2.5,0.2,14.0,3,2.903225806451613,0.0625,0.0625,56.0,2,Risiko Rendah,4.131441326981852,0.4918403611332138
446,59,0.0,Travel_Rarely,326,Sales,3,3,Life Sciences,1,3,Female,48,2,2,Sales Executive,4,Single,5171,16490,5,Y,No,17,3,4,80,0,13,2,3,6,1,0,5,Sedang (5000-10000),Baru Dipromosikan,50+,0-5 km,0,2585.5,3.5,2.0,1.0,3,0.9677419354838709,0.14285714285714285,0.5,4.0,1,Risiko Sedang,-0.5824708292568072,0.27405715457880764
447,36,0.0,Travel_Rarely,928,Sales,1,2,Life Sciences,1,2,Male,56,3,2,Sales Executive,4,Married,6201,2823,1,Y,Yes,14,3,4,80,1,18,1,2,18,14,4,11,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,1,3100.5,3.0,0.4,9.0,0,0.47619047619047616,0.10526315789473684,0.0,36.0,1,Risiko Sedang,1.6755281388242753,-0.4973750924132016
448,37,0.0,Travel_Frequently,663,Research & Development,11,3,Other,1,2,Male,47,3,3,Research Director,4,Divorced,12185,10056,1,Y,Yes,14,3,3,80,3,10,1,3,10,8,0,7,Tinggi (10000-15000),Baru Dipromosikan,30-39,11-20 km,1,4061.6666666666665,3.0,3.0,5.0,0,3.5483870967741935,0.2727272727272727,0.0,20.0,1,Risiko Sedang,-0.06651233322554988,0.19473624572288661
450,28,0.0,Travel_Rarely,1117,Research & Development,8,2,Life Sciences,1,4,Female,66,3,1,Research Scientist,4,Single,3310,4488,1,Y,No,21,4,4,80,0,5,3,3,5,3,0,2,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,0,3310.0,3.75,1.0,2.5,3,2.5806451612903225,0.16666666666666666,0.0,10.0,1,Risiko Sedang,-0.5539810995370028,0.34082368531312224
451,49,0.0,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,1,4,Male,58,2,5,Research Director,3,Divorced,19502,2125,1,Y,Yes,17,3,3,80,1,31,5,3,31,9,0,9,Sangat Tinggi (>15000),Baru Dipromosikan,40-49,11-20 km,1,3900.4,3.25,5.0,15.5,0,5.806451612903226,0.15625,0.0,46.5,2,Risiko Rendah,7.15457777416664,0.3087915495379743
452,34,0.0,Travel_Rarely,254,Research & Development,1,2,Life Sciences,1,2,Male,83,2,1,Research Scientist,4,Married,3622,22794,1,Y,Yes,13,3,4,80,1,6,3,3,6,5,1,3,Rendah (< 5000),1-2 Tahun,30-39,0-5 km,1,3622.0,3.25,0.5,3.0,0,0.3225806451612903,0.14285714285714285,0.0,12.0,1,Risiko Sedang,-0.4964870011851557,0.23843105005256945
456,35,1.0,Travel_Rarely,1204,Sales,4,3,Technical Degree,1,4,Male,86,3,3,Sales Executive,1,Single,9582,10333,0,Y,Yes,22,4,1,80,0,9,2,3,8,7,4,7,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,1,3194.0,2.25,0.6,8.0,0,1.2903225806451613,0.3,0.1,8.0,1,Risiko Sedang,-0.3039784510786135,-0.1837454323689084
457,27,0.0,Travel_Frequently,994,Sales,8,3,Life Sciences,1,4,Male,37,3,3,Sales Executive,3,Single,8726,2975,1,Y,No,15,3,4,80,0,9,0,3,9,8,1,7,Sedang (5000-10000),1-2 Tahun,< 30,6-10 km,0,2908.6666666666665,3.5,1.5,4.5,3,2.5806451612903225,0.3,0.0,13.5,1,Risiko Sedang,-0.361094632805316,0.18857553713753114
458,48,0.0,Travel_Rarely,1355,Research & Development,4,4,Life Sciences,1,3,Male,78,2,3,Healthcare Representative,3,Single,10999,22245,7,Y,No,14,3,2,80,0,27,3,3,15,11,4,8,Tinggi (10000-15000),3-5 Tahun,40-49,0-5 km,0,3666.3333333333335,2.75,0.6,1.875,3,1.2903225806451613,0.10714285714285714,0.42857142857142855,5.625,1,Risiko Sedang,-0.3172448400432736,-0.55763103209772
459,41,0.0,Travel_Rarely,933,Research & Development,9,4,Life Sciences,1,3,Male,94,3,1,Laboratory Technician,1,Married,2238,6961,2,Y,No,21,4,4,80,1,7,2,3,5,0,1,4,Rendah (< 5000),1-2 Tahun,40-49,6-10 km,0,2238.0,2.75,0.5,1.6666666666666667,3,2.903225806451613,0.125,0.25,1.6666666666666667,1,Risiko Sedang,-0.6166630138960042,0.3054073805327229
460,36,0.0,Travel_Frequently,469,Research & Development,3,3,Technical Degree,1,3,Male,46,3,1,Research Scientist,2,Married,3692,9256,1,Y,No,12,3,3,80,0,12,2,2,11,10,0,7,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,3692.0,2.5,1.0,5.5,2,1.4285714285714286,0.07692307692307693,0.07692307692307693,11.0,1,Risiko Sedang,-0.3718957170275594,0.16119904210877245
461,40,0.0,Non-Travel,1151,Research & Development,9,5,Life Sciences,1,4,Male,63,2,2,Healthcare Representative,4,Married,4876,14242,9,Y,No,14,3,4,80,1,5,5,1,3,2,0,2,Rendah (< 5000),Baru Dipromosikan,40-49,6-10 km,0,2438.0,3.25,2.0,0.3,1,8.181818181818182,0.3333333333333333,0.3333333333333333,1.2,1,Risiko Sedang,-0.6431598739099925,0.449619464196927
463,31,0.0,Travel_Rarely,746,Research & Development,8,4,Life Sciences,1,3,Female,61,3,2,Manufacturing Director,4,Single,4424,20682,1,Y,No,23,4,4,80,0,11,2,3,11,7,1,8,Rendah (< 5000),1-2 Tahun,30-39,6-10 km,0,2212.0,3.5,1.0,5.5,3,2.5806451612903225,0.16666666666666666,0.0,22.0,1,Risiko Sedang,-0.08553772789193166,0.18939489581821808
464,20,1.0,Travel_Rarely,1362,Research & Development,10,1,Medical,1,4,Male,32,3,1,Research Scientist,3,Single,1009,26999,1,Y,Yes,11,3,4,80,0,1,5,3,1,0,1,1,Rendah (< 5000),1-2 Tahun,< 30,6-10 km,1,1009.0,3.5,0.5,0.5,0,3.225806451612903,0.5,0.0,1.5,1,Risiko Sedang,-0.6654526809658164,0.5828324434914899
466,36,1.0,Travel_Rarely,318,Research & Development,9,3,Medical,1,4,Male,79,2,1,Research Scientist,3,Married,3388,21777,0,Y,Yes,17,3,1,80,1,2,0,2,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,1,3388.0,2.5,1.0,1.0,0,4.285714285714286,0.3333333333333333,0.3333333333333333,3.0,1,Risiko Sedang,-0.6446383640157176,0.45148028896239556
468,35,0.0,Travel_Frequently,944,Sales,1,3,Marketing,1,3,Female,92,3,3,Sales Executive,3,Single,8789,9096,1,Y,No,14,3,1,80,0,10,3,4,10,7,0,8,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,0,2929.6666666666665,2.75,3.0,5.0,4,0.24390243902439027,0.2727272727272727,0.0,15.0,1,Risiko Sedang,-0.30513873971164696,0.2505840115538555
469,24,0.0,Travel_Rarely,1206,Research & Development,17,1,Medical,1,4,Female,41,2,2,Manufacturing Director,3,Divorced,4377,24117,1,Y,No,15,3,2,80,2,5,6,3,4,2,3,2,Rendah (< 5000),3-5 Tahun,< 30,11-20 km,0,2188.5,3.0,0.5,2.0,3,5.483870967741935,0.3333333333333333,0.16666666666666666,6.0,1,Risiko Sedang,-0.5966607215064005,0.30418887684178664
470,23,0.0,Travel_Rarely,373,Research & Development,1,2,Life Sciences,1,4,Male,47,3,1,Research Scientist,3,Married,1223,16901,1,Y,No,22,4,4,80,1,1,2,3,1,0,0,1,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,1223.0,3.5,1.0,0.5,3,0.3225806451612903,0.5,0.0,1.5,1,Risiko Sedang,-0.6574245659099446,0.5630929399418528
471,28,0.0,Travel_Rarely,1476,Research & Development,16,2,Medical,1,2,Male,68,4,2,Healthcare Representative,1,Single,5661,4824,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7,Sedang (5000-10000),Baru Dipromosikan,< 30,11-20 km,0,2830.5,2.25,2.0,8.0,3,5.161290322580645,0.2,0.1,8.0,1,Risiko Sedang,-0.4215102958796974,0.2505325590755502
472,60,0.0,Travel_Rarely,1179,Sales,16,4,Marketing,1,1,Male,84,3,2,Sales Executive,1,Single,5405,11924,8,Y,No,14,3,4,80,0,10,1,3,2,2,2,2,Sedang (5000-10000),1-2 Tahun,50+,11-20 km,0,2702.5,2.25,0.6666666666666666,0.2222222222222222,3,5.161290322580645,0.18181818181818182,0.7272727272727273,0.2222222222222222,1,Risiko Sedang,-0.6324286659294488,0.26151194346997425
473,47,0.0,Travel_Frequently,1379,Research & Development,16,4,Medical,1,3,Male,64,4,2,Manufacturing Director,3,Divorced,5067,6759,1,Y,Yes,19,3,3,80,0,20,3,4,19,10,2,7,Sedang (5000-10000),1-2 Tahun,40-49,11-20 km,1,2533.5,3.25,0.6666666666666666,9.5,0,3.9024390243902443,0.09523809523809523,0.047619047619047616,28.5,1,Risiko Sedang,1.1451002551722547,-0.3639882708203651
474,41,0.0,Travel_Rarely,427,Human Resources,10,4,Human Resources,1,2,Male,73,2,5,Manager,4,Divorced,19141,8861,3,Y,No,15,3,2,80,3,23,2,2,21,6,12,6,Sangat Tinggi (>15000),> 5 Tahun,40-49,6-10 km,0,3828.2,2.5,0.38461538461538464,5.25,2,4.761904761904762,0.20833333333333334,0.08333333333333333,21.0,1,Risiko Sedang,1.2989129048243457,-3.3295486141119697
475,24,0.0,Travel_Rarely,477,Research & Development,24,3,Medical,1,4,Male,49,3,1,Laboratory Technician,2,Single,3597,6409,8,Y,No,22,4,4,80,0,6,2,3,4,3,1,2,Rendah (< 5000),1-2 Tahun,< 30,21-30 km,0,3597.0,3.25,0.5,0.4444444444444444,3,7.741935483870967,0.14285714285714285,0.2857142857142857,0.8888888888888888,1,Risiko Sedang,-0.6306501445948265,0.34716879925583577
476,29,0.0,Travel_Rarely,1086,Research & Development,7,1,Medical,1,1,Female,62,2,1,Laboratory Technician,4,Divorced,2532,6054,6,Y,No,14,3,3,80,3,8,5,3,4,3,0,3,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,0,2532.0,2.75,1.0,0.5714285714285714,3,2.258064516129032,0.1111111111111111,0.4444444444444444,2.2857142857142856,1,Risiko Sedang,-0.6276873315624976,0.3691951418390642
477,37,1.0,Travel_Frequently,504,Research & Development,10,3,Medical,1,1,Male,61,3,3,Manufacturing Director,3,Divorced,10048,22573,6,Y,No,11,3,2,80,2,17,5,3,1,0,0,0,Tinggi (10000-15000),Baru Dipromosikan,30-39,6-10 km,0,3349.3333333333335,2.25,3.0,0.14285714285714285,3,3.225806451612903,0.16666666666666666,0.8888888888888888,0.42857142857142855,1,Risiko Sedang,-0.6354216531121532,0.3378427309513239
480,55,0.0,Travel_Frequently,135,Research & Development,18,4,Medical,1,3,Male,62,3,2,Healthcare Representative,2,Married,6385,12992,3,Y,Yes,14,3,4,80,2,17,3,3,8,7,6,7,Sedang (5000-10000),> 5 Tahun,50+,11-20 km,1,3192.5,3.0,0.2857142857142857,2.0,0,5.806451612903226,0.1111111111111111,0.5,4.0,1,Risiko Sedang,-0.47175895423142544,-0.3031931400869434
481,30,0.0,Travel_Rarely,852,Research & Development,1,1,Life Sciences,1,4,Male,55,2,2,Laboratory Technician,4,Married,5126,15998,1,Y,Yes,12,3,3,80,2,10,1,2,10,8,3,0,Sedang (5000-10000),3-5 Tahun,30-39,0-5 km,1,2563.0,3.25,0.5,5.0,0,0.47619047619047616,0.18181818181818182,0.0,20.0,1,Risiko Sedang,-0.13830920621270087,0.010727877367314988
484,26,0.0,Travel_Rarely,703,Sales,28,2,Marketing,1,1,Male,66,3,2,Sales Executive,2,Married,6272,7428,1,Y,No,20,4,4,80,2,6,5,4,5,3,1,4,Sedang (5000-10000),1-2 Tahun,< 30,21-30 km,0,3136.0,2.75,1.0,2.5,4,6.829268292682928,0.2857142857142857,0.14285714285714285,5.0,1,Risiko Sedang,-0.5941158424747688,0.3071197958241839
485,29,1.0,Travel_Rarely,318,Research & Development,8,4,Other,1,2,Male,77,1,1,Laboratory Technician,1,Married,2119,4759,1,Y,Yes,11,3,4,80,0,7,4,2,7,7,0,7,Rendah (< 5000),Baru Dipromosikan,< 30,6-10 km,1,2119.0,2.25,1.0,3.5,0,3.8095238095238093,0.125,0.0,3.5,1,Risiko Sedang,-0.5968119569313275,0.32601811916916507
486,25,1.0,Travel_Rarely,688,Research & Development,3,3,Medical,1,1,Male,91,3,1,Laboratory Technician,1,Married,4031,9396,5,Y,No,13,3,3,80,1,6,5,3,2,2,0,2,Rendah (< 5000),Baru Dipromosikan,< 30,0-5 km,0,4031.0,2.0,1.0,0.3333333333333333,3,0.9677419354838709,0.14285714285714285,0.5714285714285714,0.3333333333333333,1,Risiko Sedang,-0.6414298641438577,0.3800008462022256
488,37,0.0,Travel_Rarely,1107,Research & Development,14,3,Life Sciences,1,4,Female,95,3,1,Laboratory Technician,1,Divorced,3034,26914,1,Y,No,12,3,3,80,1,18,2,2,18,7,12,17,Rendah (< 5000),> 5 Tahun,30-39,11-20 km,0,3034.0,2.5,0.07692307692307693,9.0,2,6.666666666666666,0.05263157894736842,0.0,9.0,1,Risiko Sedang,0.29032773046692134,-1.8273333935184513
489,36,0.0,Travel_Rarely,1278,Human Resources,8,3,Life Sciences,1,1,Male,77,2,1,Human Resources,1,Married,2342,8635,0,Y,No,21,4,3,80,0,6,3,3,5,4,0,3,Rendah (< 5000),Baru Dipromosikan,30-39,6-10 km,0,2342.0,2.0,1.0,5.0,3,2.5806451612903225,0.14285714285714285,0.14285714285714285,5.0,1,Risiko Sedang,-0.5790028788923719,0.3184336733939397
490,41,1.0,Non-Travel,906,Research & Development,5,2,Life Sciences,1,1,Male,95,2,1,Research Scientist,1,Divorced,2107,20293,6,Y,No,17,3,1,80,1,5,2,1,1,0,0,0,Rendah (< 5000),Baru Dipromosikan,40-49,0-5 km,0,2107.0,1.0,1.0,0.14285714285714285,1,4.545454545454545,0.16666666666666666,0.6666666666666666,0.14285714285714285,1,Risiko Sedang,-0.6642255804798558,0.44037324752003176
491,36,0.0,Travel_Rarely,1174,Sales,3,4,Marketing,1,1,Female,99,3,2,Sales Executive,2,Single,9278,20763,3,Y,Yes,16,3,4,80,0,15,3,3,5,4,0,1,Sedang (5000-10000),Baru Dipromosikan,30-39,0-5 km,1,4639.0,2.5,2.0,1.25,0,0.9677419354838709,0.125,0.625,2.5,1,Risiko Sedang,-0.5939129891402591,0.23034811634010946
492,38,0.0,Travel_Rarely,1333,Research & Development,1,3,Technical Degree,1,4,Female,80,3,3,Research Director,1,Married,13582,16292,1,Y,No,13,3,2,80,1,15,3,3,15,12,5,11,Tinggi (10000-15000),3-5 Tahun,30-39,0-5 km,0,4527.333333333333,2.5,0.5,7.5,3,0.3225806451612903,0.1875,0.0,7.5,1,Risiko Sedang,-0.04378517946885879,-0.795005044381878
494,38,0.0,Travel_Rarely,362,Research & Development,1,1,Life Sciences,1,3,Female,43,3,1,Research Scientist,1,Single,2619,14561,3,Y,No,17,3,4,80,0,8,3,2,0,0,0,0,Rendah (< 5000),Baru Dipromosikan,30-39,0-5 km,0,2619.0,2.5,1.0,0.0,2,0.47619047619047616,0.1111111111111111,0.8888888888888888,0.0,1,Risiko Sedang,-0.6461973547544438,0.40271837883345446
